Date,Adj Close,IBM_Close(t),High,Low,Open,Volume,IBM_Close(t-1),IBM_Close(t-2),IBM_Close(t-5),IBM_Close(t-10),IBM_Open(t-1),MA5,MA10,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,SD20,Upper_Band,Lower_Band,MACD,MACD_EMA,STD5,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,ForceIndex1,ForceIndex20,IBM_Close(t+1),Adj Close_QQQ,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,Adj Close_SnP,SnP_Close,SnP(t-1),SnP(t-5),Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month
2010-09-03 00:00:00+00:00,73.64459228515625,121.96940612792969,121.988525390625,120.36328887939453,120.6692123413086,5379473,119.54110717773438,120.23900604248047,119.24474334716797,121.8929214477539,120.4875717163086,119.4875701904297,119.41395721435546,121.9646272277832,122.23766731262207,120.15443101307991,120.90889356439672,121.76398224870105,121.85638769210686,119.95936666613808,2.5519258917571936,126.56274269843138,116.3550391314026,-0.916013834232345,-0.8810776186348588,0.015147696647287523,2.0259376272890814,15.778344918178606,-1.3477817181046334,0.06274743378643552,52.202039734168956,-33.08085744399147,66.91914255600854,13062968.638504028,384946.0845306772,120.41108703613281,40.451595306396484,46.0099983215332,45.2599983215332,44.7599983215332,44.06999969482422,44.29099960327149,44.86599979400635,45.006999816894535,1104.510009765625,1104.510009765625,1090.0999755859375,1064.5899658203125,3,4,246,35,0,0,0,0,0,0,0,2010,9
2010-09-07 00:00:00+00:00,72.70368194580078,120.41108703613281,121.75907897949219,120.34416961669922,121.40535736083984,4553552,121.96940612792969,119.54110717773438,117.97322845458984,120.90821838378906,120.6692123413086,119.97514190673829,119.36424407958984,121.94225616455078,122.22715103149415,120.20109574454408,120.86148341884778,121.71092753448269,121.82776787713708,119.96386139618778,2.3024971223856534,125.77468800087482,116.56469951133221,-0.8397609701953144,-0.87281428894695,0.015700129470711078,1.9973161189991804,14.806454533321558,-13.35705639662978,-0.411164232094006,47.57829202268829,-53.66168969749244,46.338310302507566,-7095887.017089844,-327514.2108617533,120.53536987304688,40.179054260253906,45.70000076293945,46.0099983215332,45.2599983215332,43.61000061035156,44.4129997253418,44.79699974060058,45.01559982299805,1091.8399658203125,1091.8399658203125,1104.510009765625,1048.9200439453125,7,1,250,36,0,0,0,0,0,0,0,2010,9
2010-09-08 00:00:00+00:00,72.77873992919922,120.53536987304688,120.95602416992188,119.87571716308594,120.47801208496094,4683465,120.41108703613281,121.96940612792969,117.71510314941406,119.40726470947266,121.40535736083984,120.53919525146485,119.47705459594727,121.88680679321288,122.22017204284668,120.26187285881731,120.83042498591436,121.66482723403423,121.80217583745213,119.96954804769882,1.9983481575853583,124.89105514085432,116.89766251051287,-0.7605344718347595,-0.850358325524512,0.015436559771382629,1.9318154681303774,14.190272831684783,-17.93931465370112,0.9447542126678709,47.97408296437114,-48.01648471615721,51.9835152838428,582074.3167877197,-240886.73203799402,120.80306243896484,40.66260528564453,46.25,45.70000076293945,46.0099983215332,43.459999084472656,44.67299957275391,44.77599983215332,45.03839981079101,1098.8699951171875,1098.8699951171875,1091.8399658203125,1049.3299560546875,8,2,251,36,0,0,0,0,0,0,0,2010,9
2010-09-09 00:00:00+00:00,72.94038391113281,120.80306243896484,121.95984649658203,120.602294921875,121.67304229736328,3594788,120.53536987304688,120.41108703613281,120.23900604248047,119.76099395751953,120.47801208496094,120.65200653076172,119.5812614440918,121.91108978271484,122.2173040008545,120.36027096429868,120.82781902906203,121.63103253618839,121.78239141371971,119.97784172323381,1.848539370371316,124.42556766286177,117.03141018137651,-0.6684409767287889,-0.8139748557653674,0.01235503694297215,1.8955769792307187,13.390383977300118,11.406274326865592,0.8701234408716957,48.86953891876809,-39.104437790181066,60.895562209818934,962298.023651123,-126297.70768664955,122.36137390136719,40.820865631103516,46.43000030517578,46.25,45.70000076293945,44.7599983215332,44.908999633789065,44.82749977111816,45.099599838256836,1104.1800537109375,1104.1800537109375,1098.8699951171875,1080.2900390625,9,3,252,36,0,0,0,0,0,0,0,2010,9
2010-09-10 00:00:00+00:00,73.8812484741211,122.36137390136719,122.64818572998047,120.70745849609375,121.40535736083984,4621960,120.80306243896484,120.53536987304688,119.54110717773438,117.38050079345703,121.67304229736328,121.21605987548828,120.07934875488282,121.99732299804687,122.21630016326904,120.7241078619475,120.97387187404347,121.65967337403853,121.79385641347511,120.00155846132469,1.8333855570839073,124.3804414632889,117.04689923495327,-0.46436064622075435,-0.7440520138564449,0.01260980266922836,1.8988019974204329,13.063124145806329,40.34924936731757,4.2433564980903515,53.84926800523441,-4.991767361572168,95.00823263842784,7202453.246765137,571678.573689711,123.9101333618164,40.970333099365234,46.599998474121094,46.43000030517578,46.25,45.2599983215332,45.21499938964844,44.905499649047854,45.17739982604981,1109.550048828125,1109.550048828125,1104.1800537109375,1090.0999755859375,10,4,253,36,0,0,0,0,0,0,0,2010,9
2010-09-13 00:00:00+00:00,74.81640625,123.9101333618164,124.2829818725586,122.86807250976562,122.97322845458984,5513780,122.36137390136719,120.80306243896484,121.96940612792969,119.24474334716797,121.40535736083984,121.60420532226563,120.54588775634765,122.13193099975587,122.22433074951172,121.30338522556002,121.25351582525994,121.74792670689257,121.83576288769969,120.0404497538669,1.9411572475793826,124.67915897758064,116.91452998726311,-0.17562902694106697,-0.6303674164733694,0.010540666119792139,1.900430995546931,13.625380199279487,96.4941173791721,3.9124492063064507,58.20594086794076,-5.051810257852169,94.94818974214783,8539518.937835693,1330520.5131321857,123.18355560302734,41.54179000854492,47.25,46.599998474121094,46.43000030517578,46.0099983215332,45.532999420166014,45.031999588012695,45.270599822998044,1121.9000244140625,1121.9000244140625,1109.550048828125,1104.510009765625,13,0,256,37,0,0,0,0,0,0,0,2010,9
2010-09-14 00:00:00+00:00,74.3777084350586,123.18355560302734,124.20649719238281,122.78202819824219,122.78202819824219,5073623,123.9101333618164,122.36137390136719,120.41108703613281,117.97322845458984,122.97322845458984,122.15869903564453,121.06692047119141,122.26558303833008,122.2318355178833,121.64523438509951,121.43732913742826,121.80422587929002,121.86245185235964,120.07172443893317,1.9921284612782173,124.83272646601347,116.86421262090059,-0.005373943853939522,-0.5053687219494835,0.008088294811749785,1.8664337097321948,14.082854928716765,81.40146117792443,4.41653349381979,55.556268156939716,-14.896379484295661,85.10362051570434,-3686381.6282806396,852720.3091881071,123.73805236816406,41.7176399230957,47.45000076293945,47.25,46.599998474121094,45.70000076293945,45.916999435424806,45.16449966430664,45.370199813842774,1121.0999755859375,1121.0999755859375,1121.9000244140625,1091.8399658203125,14,1,257,37,0,0,0,0,0,0,0,2010,9
2010-09-15 00:00:00+00:00,74.71248626708984,123.73805236816406,124.24474334716797,122.88719177246094,122.99235534667969,4981575,123.18355560302734,123.9101333618164,120.53536987304688,117.71510314941406,122.78202819824219,122.79923553466797,121.66921539306641,122.37973220825195,122.24966537475586,122.0257467456567,121.65644563559358,121.88006221218703,121.89959245663299,120.1082053138509,2.050619786021394,124.99655436086114,116.79407521677557,0.1723113924657298,-0.3698326990664408,0.007852227319377274,1.830084985801826,14.528034668188067,83.21242218981615,5.116547543695526,57.159089839278764,-7.383375233621673,92.61662476637834,2762267.2227859497,1034581.9200069493,123.96749877929688,41.981388092041016,47.75,47.45000076293945,47.25,46.25,46.345999526977536,45.2834997177124,45.47319984436035,1125.0699462890625,1125.0699462890625,1121.0999755859375,1098.8699951171875,15,2,258,37,0,0,0,0,0,0,0,2010,9
2010-09-16 00:00:00+00:00,74.85103607177734,123.96749877929688,124.23518371582031,123.13575744628906,123.5181655883789,4900510,123.73805236816406,123.18355560302734,120.80306243896484,120.23900604248047,122.99235534667969,123.43212280273437,122.04206466674805,122.43078384399413,122.26553535461426,122.37879256995491,121.8765459349939,121.96192246972075,121.94054109668573,120.14660624385535,2.0706641190570076,125.05002765522828,116.76737117900025,0.32786330537105357,-0.2302934981789419,0.007889588616451502,1.7778950774967848,14.941415854839988,82.29203090512712,3.100901163054466,57.83669433486419,-4.27455301764774,95.72544698235225,1124404.432220459,1043136.4449796646,124.46463012695312,42.14842224121094,47.939998626708984,47.75,47.45000076293945,46.43000030517578,46.66399955749512,45.40299968719482,45.55279983520508,1124.6600341796875,1124.6600341796875,1125.0699462890625,1104.1800537109375,16,3,259,37,0,0,0,0,0,0,0,2010,9
2010-09-17 00:00:00+00:00,75.15119934082031,124.46463012695312,124.85659790039062,123.99617767333984,124.20649719238281,10875680,123.96749877929688,123.73805236816406,122.36137390136719,119.54110717773438,123.5181655883789,123.85277404785157,122.53441696166992,122.47323135375977,122.27629062652588,122.75803576213639,122.12303014375192,122.06006786804359,121.99052305768113,120.18957165562746,2.1599120958338527,125.29018704567162,116.6505386623362,0.48565532976380155,-0.08710373259039321,0.006623506340822621,1.7144096520394252,15.683854440642284,93.57132731676943,4.118686086701898,59.33737259275629,-4.927865132112173,95.07213486788783,5406641.455078125,1458708.3507033275,125.9942626953125,42.29121017456055,47.9900016784668,47.939998626708984,47.75,46.599998474121094,46.93699989318848,45.559499740600586,45.628599853515624,1125.5899658203125,1125.5899658203125,1124.6600341796875,1109.550048828125,17,4,260,37,0,0,0,0,0,0,0,2010,9
2010-09-20 00:00:00+00:00,76.0748062133789,125.9942626953125,126.28107452392578,124.38814544677734,124.5124282836914,7474193,124.46463012695312,123.96749877929688,123.9101333618164,121.96940612792969,124.20649719238281,124.26959991455078,122.9369026184082,122.54646270751954,122.29818355560303,123.34644065907749,122.49171895818625,122.21435001813258,122.06980503070353,120.24732977542533,2.429929501121701,126.03528891862523,116.31557091413843,0.7257689972937555,0.07547081338643655,0.006496338228356278,1.727161039547212,17.09107241942231,112.64109583342645,3.299890271795923,63.6271161375266,-3.0581564668461767,96.94184353315383,11432769.035003662,2408618.8920652643,126.17591094970703,43.03144836425781,48.83000183105469,47.9900016784668,47.939998626708984,47.25,47.219000244140624,45.75499992370605,45.712799911499026,1142.7099609375,1142.7099609375,1125.5899658203125,1121.9000244140625,20,0,263,38,0,0,0,0,0,0,0,2010,9
2010-09-21 00:00:00+00:00,76.18448638916016,126.17591094970703,126.95984649658203,125.02867889404297,125.6692123413086,5510223,125.9942626953125,124.46463012695312,123.18355560302734,120.41108703613281,124.5124282836914,124.86807098388672,123.51338500976563,122.60975143432617,122.31935947418214,123.8608898028283,122.84259438595014,122.36970534878256,122.1511140588026,120.30632063288087,2.6727924441544317,126.7843994329866,116.09322965636888,0.9201118283610015,0.24439901638134956,0.0043806938349009806,1.7417329369037726,18.695954463564448,114.06871771696353,4.787618860914625,64.11131330958578,-9.903339504929406,90.0966604950706,1000922.3892745972,2274552.558466153,126.73995971679688,43.02262496948242,48.81999969482422,48.83000183105469,47.9900016784668,47.45000076293945,47.5310001373291,45.971999931335446,45.79419990539551,1139.780029296875,1139.780029296875,1142.7099609375,1121.0999755859375,21,1,264,38,0,0,0,0,0,0,0,2010,9
2010-09-22 00:00:00+00:00,76.52506256103516,126.73995971679688,126.74951934814453,125.62141418457031,125.82218170166016,5148830,126.17591094970703,125.9942626953125,123.73805236816406,120.53536987304688,125.6692123413086,125.46845245361328,124.13384399414062,122.64971313476562,122.34478965759277,124.38435705991348,123.21377203650697,122.54108787301843,122.24198228965398,120.37033694217358,2.874745701709869,127.55494069846368,116.0559578916242,1.1068844685563448,0.41689610681634864,0.004381279409921432,1.6979023816659473,20.18620207598215,111.75235498858721,5.147526282355914,65.64084033571822,-2.822104872515199,97.1778951274848,2904191.2134552,2334518.144655586,125.8795394897461,42.90806579589844,48.689998626708984,48.81999969482422,48.83000183105469,47.75,47.775,46.22399978637695,45.8613998413086,1134.280029296875,1134.280029296875,1139.780029296875,1125.0699462890625,22,2,265,38,0,0,0,0,0,0,0,2010,9
2010-09-23 00:00:00+00:00,76.00552368164062,125.8795394897461,126.94072723388672,125.44933319091797,125.64053344726562,4078145,126.73995971679688,126.17591094970703,123.96749877929688,120.80306243896484,125.82218170166016,125.85086059570312,124.64149169921875,122.6678775024414,122.36692157745361,124.65620841079213,123.46765465110117,122.67200754426266,122.31401312529937,120.42515487797033,2.9697215663959415,128.05081970444715,116.17193343886339,1.171964730157697,0.5679098314846184,0.0068500929469177,1.683151786044719,21.659242019018645,96.50814368415473,4.202275131349518,61.345838659188345,-15.249679332192464,84.75032066780753,-3508918.4468460083,1778000.374036387,128.2122344970703,42.89043045043945,48.66999816894531,48.689998626708984,48.81999969482422,47.939998626708984,47.998999786376956,46.45399971008301,45.92359977722168,1124.8299560546875,1124.8299560546875,1134.280029296875,1124.6600341796875,23,3,266,38,0,0,0,0,0,0,0,2010,9
2010-09-24 00:00:00+00:00,77.41402435302734,128.2122344970703,128.25047302246094,126.52007293701172,126.5965576171875,7450030,125.8795394897461,126.73995971679688,124.46463012695312,122.36137390136719,125.64053344726562,126.60038146972656,125.22657775878906,122.73269577026367,122.40186420440673,125.30275860829724,123.91951939833633,122.88927134633354,122.43080958810671,120.50263825726486,3.0481973663693545,128.74935798957463,116.55656852409723,1.395681747892226,0.73346421476614,0.009788547811844517,1.7322790536640136,23.586453054648953,122.16905891587106,4.781623815714406,67.5458379234983,-0.45659271783809,99.54340728216191,17378647.78541565,3263776.317977269,128.72848510742188,43.762874603271484,49.65999984741211,48.66999816894531,48.689998626708984,47.9900016784668,48.304999923706056,46.759999656677245,46.0047998046875,1148.6700439453125,1148.6700439453125,1124.8299560546875,1125.5899658203125,24,4,267,38,0,0,0,0,0,0,0,2010,9
2010-09-27 00:00:00+00:00,77.72571563720703,128.72848510742188,129.06309509277344,127.63862609863281,127.63862609863281,6438548,128.2122344970703,125.8795394897461,125.9942626953125,123.9101333618164,126.5965576171875,127.14722595214843,125.7084129333496,122.85927307128907,122.43178768157959,125.92561797177444,124.37751613253496,123.11826012127818,122.55551603403374,120.5844874796545,3.222760923396098,129.57267219164083,116.68162849805644,1.5962357934058105,0.9060185304940742,0.009134496154664168,1.7102926208409144,25.67397821996732,127.16309591796029,3.8885857152101737,68.74081701715545,-3.6420618364933635,96.35793816350665,3323904.334777832,3269502.795767799,128.9579315185547,43.524940490722656,49.38999938964844,49.65999984741211,48.66999816894531,48.83000183105469,48.518999862670896,47.02599964141846,46.10579978942871,1142.1600341796875,1142.1600341796875,1148.6700439453125,1142.7099609375,27,0,270,39,0,0,0,0,0,0,0,2010,9
2010-09-28 00:00:00+00:00,77.8642578125,128.9579315185547,129.1969451904297,127.82982635498047,128.7476043701172,7825440,128.72848510742188,128.2122344970703,126.17591094970703,123.18355560302734,127.63862609863281,127.70363006591796,126.28585052490234,122.95678741455077,122.45831729888916,126.47694770755267,124.81374616929875,123.34726684274001,122.68229653867772,120.66780533078784,3.2341881320192387,130.14476176208535,117.20800923400839,1.7534777274637463,1.0755103698880086,0.009108741982543456,1.6857802075986503,27.66026712855658,117.25308237144057,4.687619128429699,69.28217646696051,-2.7809586708778733,97.21904132912212,1795519.1235351562,3129123.398412309,129.52198791503906,43.50733184814453,49.369998931884766,49.38999938964844,49.65999984741211,48.81999969482422,48.71099967956543,47.313999557495116,46.198799743652344,1147.699951171875,1147.699951171875,1142.1600341796875,1139.780029296875,28,1,271,39,0,0,0,0,0,0,0,2010,9
2010-09-29 00:00:00+00:00,78.2048110961914,129.52198791503906,129.82791137695312,128.43212890625,128.48948669433594,5388155,128.9579315185547,128.72848510742188,126.73995971679688,123.73805236816406,128.7476043701172,128.2600357055664,126.86424407958984,123.12753311157226,122.48604194641113,127.0305913816411,125.26215014508355,123.58941276714391,122.81773597187299,120.75590665003413,3.16563403956476,130.59799781545766,117.93546165719862,1.9016862746365035,1.2407455508377077,0.009108669320972701,1.6650660835346842,29.728143878478466,116.38622071540382,4.674338601730828,70.62882826358539,-3.3542573588213838,96.64574264117861,3039223.2929992676,3120561.4836110673,128.2409210205078,43.43682861328125,49.290000915527344,49.369998931884766,49.38999938964844,48.689998626708984,48.864999771118164,47.60549964904785,46.27939979553223,1144.72998046875,1144.72998046875,1147.699951171875,1134.280029296875,29,2,272,39,0,0,0,0,0,0,0,2010,9
2010-09-30 00:00:00+00:00,77.43128204345703,128.2409210205078,130.12428283691406,127.79158782958984,129.54110717773438,6721387,129.52198791503906,128.9579315185547,125.8795394897461,123.96749877929688,128.48948669433594,128.73231201171876,127.29158630371094,123.29713165283204,122.50616622924805,127.25065131598049,125.54584260940968,123.77182485551113,122.92512577481625,120.83038440496422,3.1353136720443637,130.93745282931823,118.39619814114077,1.8939390732891752,1.3713842553280013,0.010110496858106657,1.7127538638053654,30.88214764176605,90.7331378646202,3.4472117960684527,63.7890080621132,-25.651001076515747,74.34899892348426,-8610546.371032715,2003313.1165021358,129.67495727539062,43.24293899536133,49.06999969482422,49.290000915527344,49.369998931884766,48.66999816894531,48.97799987792969,47.820999717712404,46.36799980163574,1141.199951171875,1141.199951171875,1144.72998046875,1124.8299560546875,30,3,273,39,1,0,1,0,0,0,0,2010,9
2010-10-01 00:00:00+00:00,78.29718017578125,129.67495727539062,130.28680419921875,129.14913940429688,129.55067443847656,5879775,128.2409210205078,129.52198791503906,128.2122344970703,124.46463012695312,129.54110717773438,129.0248565673828,127.81261901855468,123.45334594726563,122.54034408569336,127.69143421769142,125.93909162521739,124.00332024452601,123.05878580453059,120.91839010516748,3.081756971443733,131.33703193299976,119.01000404722484,1.9806820319018499,1.4932438106427712,0.0076658364084804835,1.7365488148700492,32.02473305307352,96.93963140454935,4.18619100311711,67.57450036326529,-8.152767301096103,91.8472326989039,8431810.520553589,2615550.964507036,129.30210876464844,43.190086364746094,49.0099983215332,49.06999969482422,49.290000915527344,49.65999984741211,49.07999954223633,48.008499717712404,46.43279975891113,1146.239990234375,1146.239990234375,1141.199951171875,1148.6700439453125,1,4,274,39,0,1,0,1,0,0,0,2010,10
2010-10-04 00:00:00+00:00,78.07203674316406,129.30210876464844,129.94264221191406,128.47991943359375,129.28298950195312,4246655,129.67495727539062,128.2409210205078,128.72848510742188,125.9942626953125,129.55067443847656,129.13958129882812,128.14340362548828,123.5847036743164,122.57160606384278,127.98428413531997,126.25937897182986,124.2111158727661,123.18241596215667,121.00181019133147,3.116490917599097,131.77313495714642,119.30717128675005,1.9963282632126464,1.5938607011567463,0.007894068699017386,1.7169898122593537,32.29541442992887,74.75612421430553,2.6253942033338338,65.65277209427414,-13.307392033257655,86.69260796674234,-1583358.9923858643,2215654.7781362836,131.6061248779297,42.72300338745117,48.47999954223633,49.0099983215332,49.06999969482422,49.38999938964844,49.044999313354495,48.131999778747556,46.481199722290036,1137.030029296875,1137.030029296875,1146.239990234375,1142.1600341796875,4,0,277,40,0,0,0,0,0,0,0,2010,10
2010-10-05 00:00:00+00:00,79.46321868896484,131.6061248779297,131.8355712890625,130.13385009765625,130.1912078857422,6487815,129.30210876464844,129.67495727539062,128.9579315185547,126.17591094970703,129.28298950195312,129.66921997070312,128.68642501831056,123.76156799316406,122.62065006256104,128.64280063397626,126.76859286764889,124.50111622590978,123.34922207930069,121.10732576035235,3.1519421578967726,132.40378932983162,119.79602069824455,2.1696326840944096,1.7090150977442788,0.01098674526830495,1.7753092916989757,33.402425484163885,96.15031965633825,4.303685138748162,71.11869742521885,-2.637371503338589,97.3626284966614,14948030.299987793,3428261.97069357,131.7781982421875,43.762874603271484,49.65999984741211,48.47999954223633,49.0099983215332,49.369998931884766,49.12899932861328,48.32999973297119,46.5455997467041,1160.75,1160.75,1137.030029296875,1147.699951171875,5,1,278,40,0,0,0,0,0,0,0,2010,10
2010-10-06 00:00:00+00:00,79.56709289550781,131.7781982421875,131.89292907714844,130.8126220703125,130.8604278564453,5003018,131.6061248779297,129.30210876464844,129.52198791503906,126.73995971679688,130.1912078857422,130.1204620361328,129.19024887084962,123.93766738891601,122.66811656951904,129.2128729263783,127.24569814141448,124.78649199125401,123.51613249836775,121.2135035959925,3.10956885766325,132.8811841478216,120.44290871716862,2.2944139923717017,1.8260948766697636,0.0110545312973902,1.7256662713516158,34.452937597621776,86.24271968187016,3.975256530496519,71.4836851222035,-1.4528864984353307,98.54711350156467,860886.1387023926,3183749.9866944104,132.6195068359375,43.38395309448242,49.22999954223633,49.65999984741211,48.47999954223633,49.290000915527344,49.18299942016601,48.47899971008301,46.60179977416992,1159.969970703125,1159.969970703125,1160.75,1144.72998046875,6,2,279,40,0,0,0,0,0,0,0,2010,10
2010-10-07 00:00:00+00:00,80.07508087158203,132.6195068359375,132.7724609375,131.47227478027344,131.8546905517578,6737077,131.7781982421875,131.6061248779297,128.2409210205078,125.8795394897461,130.8604278564453,130.99617919921874,129.86424560546874,124.13441696166993,122.71625232696533,129.83226090993452,127.75748944565477,125.0936690439867,123.69639733673547,121.3269961655442,3.0599378583579577,133.37274436905966,121.13299293562784,2.4331428938866964,1.9475044801131502,0.008132723664700988,1.6952748346283977,35.76525275152692,84.91913969157748,5.35429933531051,73.2627990050723,-1.8242884792651888,98.17571152073481,5667960.776855469,3420341.490519273,132.74378967285156,43.54255294799805,49.40999984741211,49.22999954223633,49.65999984741211,49.06999969482422,49.2569995880127,48.62799968719482,46.66899978637695,1158.06005859375,1158.06005859375,1159.969970703125,1141.199951171875,7,3,280,40,0,0,0,0,0,0,0,2010,10
2010-10-08 00:00:00+00:00,80.15013122558594,132.74378967285156,132.97323608398438,131.988525390625,132.31358337402344,4749677,132.6195068359375,131.7781982421875,129.67495727539062,128.2122344970703,131.8546905517578,131.60994567871094,130.31740112304686,124.34149154663086,122.75889095306397,130.36162977591943,128.23237518157828,125.39367377453043,123.87555362061896,121.4405961009403,3.067099942902141,133.90618932672226,121.63778955511368,2.524019804925672,2.0628075450756547,0.008031079698152036,1.6445202531091818,37.057467412083774,77.19175419202219,3.5344171276297325,73.52557003372353,-2.8880956565246243,97.11190434347537,590303.3319854736,3150814.046849387,133.51815795898438,43.84220886230469,49.75,49.40999984741211,49.22999954223633,49.0099983215332,49.26599960327148,48.78549976348877,46.7497998046875,1165.1500244140625,1165.1500244140625,1158.06005859375,1146.239990234375,8,4,281,40,0,0,0,0,0,0,0,2010,10
2010-10-11 00:00:00+00:00,80.61768341064453,133.51815795898438,133.78585815429688,132.5430145263672,132.68641662597656,4188498,132.74378967285156,132.6195068359375,129.30210876464844,128.72848510742188,132.31358337402344,132.45315551757812,130.79636840820314,124.55678771972656,122.8050668334961,130.93554399102214,128.73578306514077,125.7122809974502,124.0664962807846,121.56077084579645,3.1807294145624123,134.6138494999012,121.89093184165155,2.6282288742354183,2.1758918109076073,0.006827740682798343,1.6158290655963607,38.5440266657185,78.68170958543453,3.72075601415304,75.1634210654298,-3.2111724788022165,96.78882752119779,3243440.017730713,3159635.567885704,133.69981384277344,43.85982131958008,49.77000045776367,49.75,49.40999984741211,48.47999954223633,49.303999710083005,48.91149978637695,46.828999786376954,1165.3199462890625,1165.3199462890625,1165.1500244140625,1137.030029296875,11,0,284,41,0,0,0,0,0,0,0,2010,10
2010-10-12 00:00:00+00:00,80.72737121582031,133.69981384277344,133.83364868164062,132.18930053710938,132.31358337402344,5896616,133.51815795898438,132.74378967285156,131.6061248779297,128.9579315185547,132.68641662597656,132.87189331054688,131.270556640625,124.73059280395508,122.84942630767823,131.43813850952236,129.2085479011058,126.02551757961973,124.25725504438834,121.68155734327883,3.167894024569026,135.1139916319017,122.44241553362562,2.6944138979087313,2.2795962283078324,0.0026997572508303544,1.6178661426631387,39.48270556228284,68.88287484993478,3.67707691057101,75.54562135113522,-1.5962524193570402,98.40374758064297,1071154.9908447266,2960732.655786563,134.1969451904297,44.15944290161133,50.11000061035156,49.77000045776367,49.75,49.65999984741211,49.37799987792969,49.04449977874756,46.89779983520508,1169.77001953125,1169.77001953125,1165.3199462890625,1160.75,12,1,285,41,0,0,0,0,0,0,0,2010,10
2010-10-13 00:00:00+00:00,81.02753448486328,134.1969451904297,135.2581329345703,133.6328887939453,133.75717163085938,9188378,133.69981384277344,133.51815795898438,131.7781982421875,129.52198791503906,132.31358337402344,133.35564270019532,131.73805236816406,124.92179748535156,122.88795406341552,131.93973972423277,129.68363335723188,126.34596572122013,124.45408059183471,121.80608856563855,3.1553272651880175,135.611802754253,122.99049369350092,2.7552198912218557,2.3747209608906372,0.0024924923645271635,1.6183931425175575,40.8554687855746,75.39682401932443,3.6093927761958065,76.6065820027769,-12.144431881185525,87.85556811881447,4567830.737915039,3113789.6159892753,135.27725219726562,44.5207405090332,50.52000045776367,50.11000061035156,49.77000045776367,49.22999954223633,49.50099983215332,49.182999801635745,46.97879981994629,1178.0999755859375,1178.0999755859375,1169.77001953125,1159.969970703125,13,2,286,41,0,0,0,0,0,0,0,2010,10
2010-10-14 00:00:00+00:00,81.6798095703125,135.27725219726562,135.27725219726562,133.54684448242188,134.17782592773438,5913143,134.1969451904297,133.69981384277344,132.6195068359375,128.2409210205078,133.75717163085938,133.88719177246094,132.44168548583986,125.11739990234375,122.93408218383789,132.5465601738751,130.21635896104462,126.69621224969251,124.66840082164522,121.94012999480897,3.1625788032008884,136.19179350117716,123.54147828837361,2.857639733921644,2.4713047154968386,0.0030079476721631406,1.6263941833979998,42.02410020037633,70.71649541040719,5.4868064895078135,78.76283588766943,-0.0,100.0,6388009.815322876,3425620.111163904,134.85659790039062,44.43263626098633,50.41999816894531,50.52000045776367,50.11000061035156,49.40999984741211,49.63599967956543,49.30699977874756,47.04839981079102,1173.81005859375,1173.81005859375,1178.0999755859375,1158.06005859375,14,3,287,41,0,0,0,0,0,0,0,2010,10
2010-10-15 00:00:00+00:00,81.42582702636719,134.85659790039062,135.85086059570312,134.35946655273438,135.85086059570312,7552538,135.27725219726562,134.1969451904297,132.74378967285156,129.67495727539062,134.17782592773438,134.30975341796875,132.95984954833983,125.2938818359375,122.97466537475586,132.96656703324155,130.65828647907756,127.01622737324931,124.87014729845207,122.06865206352123,3.0809652779466377,136.54816483934053,124.22430372755399,2.871761037324063,2.5513959798622836,0.004298787087182179,1.616751316224482,43.30163789044309,66.81504580611812,3.995868388061816,75.83180479054784,-12.336878576601393,87.66312142339861,-3177007.5620117188,2796798.4280043207,136.5487518310547,45.375579833984375,51.4900016784668,50.41999816894531,50.52000045776367,49.75,49.88400001525879,49.48199977874756,47.141599807739254,1176.18994140625,1176.18994140625,1173.81005859375,1165.1500244140625,15,4,288,41,0,0,0,0,0,0,0,2010,10
2010-10-18 00:00:00+00:00,82.44754791259766,136.5487518310547,136.73995971679688,134.64627075195312,134.70362854003906,10797544,134.85659790039062,135.27725219726562,133.51815795898438,129.30210876464844,135.85086059570312,134.9158721923828,133.68451385498048,125.5365203857422,123.03169212341308,133.61787336011665,131.21928317926586,127.3900518617907,125.10140679414717,122.21273265822306,3.1910395920460393,137.29603792432644,124.53187955614229,2.985084753406568,2.6381337345711406,0.006036199190728992,1.6508182911258582,44.76022213268704,72.16839069590792,5.604427596456573,79.18710108606662,-2.1367896657887715,97.86321033421123,18271106.521118164,4270542.055919925,131.95985412597656,45.208133697509766,51.29999923706055,51.4900016784668,50.41999816894531,49.77000045776367,50.16599998474121,49.60549964904785,47.23239982604981,1184.7099609375,1184.7099609375,1176.18994140625,1165.3199462890625,18,0,291,42,0,0,0,0,0,0,0,2010,10
