Date,Adj Close,GOOGL_Close(t),High,Low,Open,Volume,GOOGL_Close(t-1),GOOGL_Close(t-2),GOOGL_Close(t-5),GOOGL_Close(t-10),GOOGL_Open(t-1),MA5,MA10,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,SD20,Upper_Band,Lower_Band,MACD,MACD_EMA,STD5,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,ForceIndex1,ForceIndex20,GOOGL_Close(t+1),Adj Close_QQQ,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,Adj Close_SnP,SnP_Close,SnP(t-1),SnP(t-5),Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month
2013-07-08 00:00:00+00:00,22.59395408630371,22.649900436401367,22.679428100585938,22.44944953918457,22.50275230407715,78701220,22.359609603881836,22.182933807373047,22.031280517578125,22.04529571533203,22.272523880004883,22.298298645019532,22.077778244018553,21.88760772705078,19.466250009536743,22.21147500229735,22.10334068004969,21.71900297965088,20.96337546687165,19.701331061874306,0.2655718894883112,22.640190619644347,21.5779030616911,0.14161203373087616,0.10925118774842402,0.007254722393110309,0.33261402484582364,10.837593627017286,164.57373866563356,2.7425566382801856,63.15748757760827,-12.08239642790793,87.91760357209208,22846242.674102783,2952575.5392614966,22.653654098510742,65.9177017211914,72.6500015258789,72.58000183105469,72.02999877929688,71.2699966430664,71.39899978637695,71.88850021362305,72.4236001586914,1640.4599609375,1640.4599609375,1631.8900146484375,1606.280029296875,8,0,189,28,0,0,0,0,0,0,0,2013,7
2013-07-09 00:00:00+00:00,22.597698211669922,22.653654098510742,22.84659767150879,22.47197151184082,22.79779815673828,79096824,22.649900436401367,22.359609603881836,22.219219207763672,21.766517639160156,22.50275230407715,22.385185623168944,22.166491889953612,21.939569702148436,19.48964340209961,22.291871201608878,22.155751481807886,21.75565596470421,20.996846330864503,19.730707410497555,0.2902904781844922,22.708421570687833,21.547259657949866,0.16862389065807903,0.12112572833035504,0.007366341402481416,0.335614891618834,11.742479359697898,161.34733648679375,4.075693108366302,63.21617196639709,-15.51312722365354,84.48687277634646,296902.7512207031,2699654.3213528497,22.672422409057617,66.31689453125,73.08999633789062,72.6500015258789,72.58000183105469,71.70999908447266,71.73499908447266,71.87200012207032,72.49400009155273,1652.3199462890625,1652.3199462890625,1640.4599609375,1614.9599609375,9,1,190,28,0,0,0,0,0,0,0,2013,7
2013-07-10 00:00:00+00:00,22.61642074584961,22.672422409057617,22.801300048828125,22.532032012939453,22.608858108520508,68267664,22.653654098510742,22.649900436401367,22.079830169677734,21.676677703857422,22.79779815673828,22.503704071044922,22.266066360473634,21.98307819366455,19.511976985931398,22.361062330235917,22.20495823678405,21.791607589972973,21.03002605518516,19.75997820650313,0.31321626246392476,22.787030898340937,21.534165848485237,0.18936257381380628,0.1347730974270453,0.005312141988311828,0.330875830495251,12.582730397187037,140.31471172576943,4.593622319821639,63.528978604676944,-14.004109925162556,85.99589007483745,1281268.7182617188,2564569.9782013134,23.029029846191406,66.697998046875,73.51000213623047,73.08999633789062,72.6500015258789,71.73999786376953,72.06199951171875,71.91300010681152,72.56000015258789,1652.6199951171875,1652.6199951171875,1652.3199462890625,1614.0799560546875,10,2,191,28,0,0,0,0,0,0,0,2013,7
2013-07-11 00:00:00+00:00,22.97214698791504,23.029029846191406,23.043292999267578,22.735736846923828,22.847848892211914,103264632,22.672422409057617,22.653654098510742,22.182933807373047,21.863113403320312,22.608858108520508,22.672923278808593,22.382658004760742,22.0309610748291,19.536016025543212,22.48251096950055,22.2834412472038,21.840133952961935,21.069610288670432,19.792506083514958,0.35763260756797227,22.936249006487262,21.505718576215376,0.23190016872068853,0.15419851168577395,0.00700505578527079,0.3337325990463017,13.930706843647524,180.7944911284168,5.332801515332341,68.93460277038412,-0.9901947153421918,99.0098052846578,36824935.76408386,5827461.957809174,23.098098754882812,68.0227279663086,74.97000122070312,73.51000213623047,73.08999633789062,72.02999877929688,72.47199935913086,72.06900024414062,72.6450001525879,1675.02001953125,1675.02001953125,1652.6199951171875,1615.4100341796875,11,3,192,28,0,0,0,0,0,0,0,2013,7
2013-07-12 00:00:00+00:00,23.041046142578125,23.098098754882812,23.098098754882812,22.90390396118164,23.02302360534668,102625272,23.029029846191406,22.672422409057617,22.359609603881836,21.948699951171875,22.847848892211914,22.82062110900879,22.497597885131835,22.082297439575196,19.559665927886964,22.59443602138823,22.361027676506563,21.88946590597844,21.10977837711028,19.825397552881803,0.40118886488622696,23.080919103979,21.476163644434088,0.2680943777459568,0.17697768489781052,0.0072755041583702,0.323765612950221,15.303415348860426,172.0456147138704,5.236751180106087,69.86620107279786,-0.0,100.0,7088215.5411987305,5947533.727655799,23.140390396118164,68.32215118408203,75.30000305175781,74.97000122070312,73.51000213623047,72.58000183105469,72.8849998474121,72.196000289917,72.74320022583008,1680.18994140625,1680.18994140625,1675.02001953125,1631.8900146484375,12,4,193,28,0,0,0,0,0,0,0,2013,7
2013-07-15 00:00:00+00:00,23.08323097229004,23.140390396118164,23.223222732543945,22.93193244934082,23.130630493164062,78341580,23.098098754882812,23.029029846191406,22.649900436401367,22.031280517578125,23.02302360534668,22.91871910095215,22.60850887298584,22.129885025024414,19.581601610183714,22.69370045315731,22.43525269742195,21.938521768336862,21.149988516100535,19.85838255629709,0.43400232498380886,23.20867065796322,21.472661358027988,0.29677014961363923,0.20093617784097625,0.006471981178997049,0.3214459465397141,16.851632636241657,155.01528588667418,5.034250631301763,70.45053094345252,-5.213389051018656,94.78661094898135,3313193.9951705933,5696644.229323875,23.013263702392578,68.47637939453125,75.47000122070312,75.30000305175781,74.97000122070312,72.6500015258789,73.30500030517578,72.35550041198731,72.8270002746582,1682.5,1682.5,1680.18994140625,1640.4599609375,15,0,196,29,0,0,0,0,0,0,0,2013,7
2013-07-16 00:00:00+00:00,22.9564208984375,23.013263702392578,23.222471237182617,22.870370864868164,23.20145034790039,79240680,23.140390396118164,23.098098754882812,22.653654098510742,22.219219207763672,23.130630493164062,22.990641021728514,22.68791332244873,22.166867027282716,19.602929191589354,22.751802862109177,22.49030136456201,21.98066851084885,21.186885054442953,19.889774408497047,0.4571088528451902,23.2966254663105,21.46819005492974,0.3057137656844091,0.22189169540966286,0.00774733924201144,0.32363554838076686,18.00101861867382,123.59312504444183,3.573683157828774,66.2893657094042,-14.609024552090245,85.39097544790975,-10073605.656967163,4194715.668724729,22.986736297607422,68.38562774658203,75.37000274658203,75.47000122070312,75.30000305175781,73.08999633789062,73.67100067138672,72.47500038146973,72.8920002746582,1676.260009765625,1676.260009765625,1682.5,1652.3199462890625,16,1,197,29,0,0,0,0,0,0,0,2013,7
2013-07-17 00:00:00+00:00,22.92995834350586,22.986736297607422,23.19469451904297,22.930429458618164,23.04804801940918,60183756,23.013263702392578,23.140390396118164,22.672422409057617,22.079830169677734,23.20145034790039,23.053503799438477,22.778603935241698,22.19539554595947,19.623586101531984,22.79451803219977,22.53758088199491,22.020122149545266,21.222525673119478,19.920589949682228,0.47577898435522437,23.35640063152173,21.45328469410083,0.30712080848423895,0.23893751802457808,0.00794571713967087,0.31939479924105524,19.06830560236083,115.73189396141686,4.10739630223761,65.42102387770417,-17.561798516722284,82.43820148327772,-1596518.8569030762,3643169.5234268424,22.7897891998291,68.55803680419922,75.55999755859375,75.37000274658203,75.47000122070312,73.51000213623047,74.05300064086914,72.57400016784668,72.9552001953125,1680.9100341796875,1680.9100341796875,1676.260009765625,1652.6199951171875,17,2,198,29,0,0,0,0,0,0,0,2013,7
2013-07-18 00:00:00+00:00,22.733497619628906,22.7897891998291,23.02302360534668,22.602352142333984,22.99774742126465,145234620,22.986736297607422,23.013263702392578,23.029029846191406,22.182933807373047,23.04804801940918,23.005655670166014,22.839289474487305,22.22214729309082,19.642877893447874,22.793658244496008,22.561600721788643,22.050305171125025,21.25356059444046,19.94913919595235,0.482747432587207,23.38285002111924,21.451860290770412,0.2890123606159314,0.24895248654284877,0.004891307411325428,0.32662884665331526,18.596636827150167,73.49614491388509,2.735685900367026,59.2188190254301,-32.18735304615838,67.81264695384162,-28603536.905937195,572054.625392172,22.437437057495117,68.38562774658203,75.37000274658203,75.55999755859375,75.37000274658203,74.97000122070312,74.38700103759766,72.70450019836426,73.0154002380371,1689.3699951171875,1689.3699951171875,1680.9100341796875,1675.02001953125,18,3,199,29,0,0,0,0,0,0,0,2013,7
2013-07-19 00:00:00+00:00,22.382015228271484,22.437437057495117,22.596345901489258,21.91216278076172,22.187437057495117,294077628,22.7897891998291,22.986736297607422,23.098098754882812,22.359609603881836,22.99774742126465,22.873523330688478,22.847072219848634,22.23364376068115,19.660658178329466,22.72889075595039,22.549775610903545,22.065486813727777,21.277003692718772,19.973898378654265,0.47833506870994036,23.38886513330001,21.475524858460247,0.2434233788734801,0.24784666500897504,0.006725198118463142,0.36598581611146297,18.456137816187994,-21.11030808044991,0.348071612125865,50.07261194396298,-59.93514438303512,40.06485561696488,-103618882.23829651,-9350891.742578179,22.79029083251953,67.67794799804688,74.58999633789062,75.37000274658203,75.55999755859375,75.30000305175781,74.58800048828125,72.88250007629395,73.05300018310547,1692.0899658203125,1692.0899658203125,1689.3699951171875,1680.18994140625,19,4,200,29,0,0,0,0,0,0,0,2013,7
2013-07-22 00:00:00+00:00,22.733997344970703,22.79029083251953,22.839590072631836,22.447446823120117,22.572572708129883,116011872,22.437437057495117,22.7897891998291,23.140390396118164,22.649900436401367,22.187437057495117,22.80350341796875,22.86111125946045,22.25327339172363,19.67929181098938,22.740054406235686,22.572681822486018,22.09391050073922,21.306969774695023,20.001922184165366,0.4756200944083619,23.420684940556225,21.51820456292278,0.2330793395743811,0.24489319992205627,0.011689469561121846,0.3685691874704098,17.580841926415186,45.78212359963214,0.6198278730291381,57.20136739617233,-33.021518156808604,66.97848184319139,40935226.98284912,-4561737.57825177,22.617618560791016,67.87751007080078,74.80999755859375,74.58999633789062,75.37000274658203,75.47000122070312,74.80400009155274,73.10149993896485,73.09700012207031,1695.530029296875,1695.530029296875,1692.0899658203125,1682.5,22,0,203,30,0,0,0,0,0,0,0,2013,7
2013-07-23 00:00:00+00:00,22.561752319335938,22.617618560791016,22.847848892211914,22.511762619018555,22.79029083251953,81746172,22.79029083251953,22.437437057495117,23.013263702392578,22.653654098510742,22.572572708129883,22.72437438964844,22.857507705688477,22.265070190429686,19.69766143798828,22.717793343427562,22.5769615118484,22.114448071721647,21.332923216003856,20.027949013783534,0.44660740577951635,23.405214609380078,21.61878498626201,0.2085444342354954,0.23762344678474412,0.011837186344269382,0.36624897930776334,16.74334850245521,30.882049595472775,-0.15907163393165585,53.19836651751978,-46.19195109496591,53.80804890503409,-14115297.224349976,-5471600.401689693,22.595094680786133,67.37848663330078,74.26000213623047,74.80999755859375,74.58999633789062,75.37000274658203,74.92100067138672,73.32799987792968,73.12120010375976,1692.3900146484375,1692.3900146484375,1695.530029296875,1676.260009765625,23,1,204,30,0,0,0,0,0,0,0,2013,7
2013-07-24 00:00:00+00:00,22.539283752441406,22.595094680786133,22.7802791595459,22.5400390625,22.704204559326172,83056860,22.617618560791016,22.79029083251953,22.986736297607422,22.672422409057617,22.79029083251953,22.64604606628418,22.84977493286133,22.27776786804199,19.715229005813597,22.695484495674574,22.578688480318657,22.13329695835163,21.35791671035598,20.05349275176366,0.40109538141003853,23.36011140948756,21.7557298838474,0.18514857855095812,0.22712847313798692,0.011844857163487127,0.35724834486048723,15.96567603734952,18.72865179809718,-0.3410651357686067,52.680480379254426,-47.90994118186196,52.09005881813804,-1870762.748222351,-5128663.482311851,22.21471405029297,67.59626007080078,74.5,74.26000213623047,74.80999755859375,75.55999755859375,75.02000045776367,73.5409999847412,73.1484001159668,1685.93994140625,1685.93994140625,1692.3900146484375,1680.9100341796875,24,2,205,30,0,0,0,0,0,0,0,2013,7
2013-07-25 00:00:00+00:00,22.15984344482422,22.21471405029297,22.443693161010742,22.17417335510254,22.36911964416504,119923956,22.595094680786133,22.617618560791016,22.7897891998291,23.029029846191406,22.704204559326172,22.53103103637695,22.768343353271483,22.278068161010744,19.73020022392273,22.608071687423372,22.54402424888764,22.136489785486585,21.37488299431513,20.074997441301264,0.3759566818846468,23.327414042785406,21.82358731524682,0.13436478287785292,0.20857573508596014,0.013245099868604554,0.36179641491928055,16.207898536150154,-53.86947326594363,-3.5360403861437995,44.75636688451039,-76.92315525922608,23.076844740773932,-45616749.994514465,-8984671.721569244,22.155906677246094,68.0227279663086,74.97000122070312,74.5,74.26000213623047,75.37000274658203,75.02000045776367,73.74599990844726,73.17740020751953,1690.25,1690.25,1685.93994140625,1689.3699951171875,25,3,206,30,0,0,0,0,0,0,0,2013,7
2013-07-26 00:00:00+00:00,22.101179122924805,22.155906677246094,22.272022247314453,22.072071075439453,22.19694709777832,71036892,22.21471405029297,22.595094680786133,22.437437057495117,23.098098754882812,22.36911964416504,22.474724960327148,22.67412414550781,22.26278289794922,19.74492745399475,22.525859867391137,22.507060670636065,22.137251232222255,21.39034880981871,20.09570300583803,0.3603038446520094,23.306468704623843,21.865253326015807,0.08835449972421472,0.18453148801361108,0.011892471461015758,0.35023604041611767,16.67082167451762,-72.76717196650984,-4.079089312221182,43.66288533089996,-81.40863839574729,18.59136160425271,-4177493.0079345703,-8526845.17741356,22.078828811645508,68.38562774658203,75.37000274658203,74.97000122070312,74.5,74.58999633789062,75.0270004272461,73.9560001373291,73.21140029907227,1691.6500244140625,1691.6500244140625,1690.25,1692.0899658203125,26,4,207,30,0,0,0,0,0,0,0,2013,7
2013-07-29 00:00:00+00:00,22.024293899536133,22.078828811645508,22.392892837524414,22.044294357299805,22.14464569091797,75600324,22.155906677246094,22.21471405029297,22.79029083251953,23.140390396118164,22.19694709777832,22.332432556152344,22.56796798706055,22.25197208404541,19.760496768951416,22.444581493619204,22.466276684065534,22.13496015690552,21.403982077181617,20.11543560092069,0.3565896531562159,23.301417736335626,21.87505912371076,0.04515100655337534,0.15665539172156392,0.006364820670320045,0.35011907183100993,16.662154739786665,-69.90863591479524,-4.587483470679625,42.20733524787615,-87.28768805292033,12.71231194707968,-5827111.612632751,-8269727.695053483,22.29529571533203,68.25863647460938,75.2300033569336,75.37000274658203,74.97000122070312,74.80999755859375,75.00300064086915,74.15400047302246,73.24420043945312,1685.3299560546875,1685.3299560546875,1691.6500244140625,1695.530029296875,29,0,210,31,0,0,0,0,0,0,0,2013,7
2013-07-30 00:00:00+00:00,22.24022674560547,22.29529571533203,22.412662506103516,22.043794631958008,22.158658981323242,70153776,22.078828811645508,22.155906677246094,22.617618560791016,23.013263702392578,22.14464569091797,22.267967987060548,22.49617118835449,22.242832946777344,19.778868894577027,22.41743862483972,22.44999278228139,22.141247825863424,21.421631852194498,20.137125751312844,0.35283202354712034,23.297706302495854,21.88637820830737,0.028055589616133858,0.1309354313004779,0.009481215800360867,0.35145827199633123,16.581370584835113,-55.99002089317731,-3.119800808548086,47.50051091683046,-70.7768562338061,29.2231437661939,15185970.67263794,-6035851.660035253,22.215965270996094,68.6215591430664,75.62999725341797,75.2300033569336,75.37000274658203,74.26000213623047,75.02900009155273,74.35000038146973,73.27080032348633,1685.9599609375,1685.9599609375,1685.3299560546875,1692.3900146484375,30,1,211,31,0,0,0,0,0,0,0,2013,7
2013-07-31 00:00:00+00:00,22.161090850830078,22.215965270996094,22.435184478759766,22.176677703857422,22.347097396850586,86853060,22.29529571533203,22.078828811645508,22.595094680786133,22.986736297607422,22.158658981323242,22.19214210510254,22.41909408569336,22.23243251800537,19.796785554885865,22.380807105959057,22.427704447873268,22.14417792175098,21.437361226824233,20.157810721657953,0.3436234428552465,23.286095896178022,21.911602124757035,0.008013668084476677,0.10635107865727766,0.009426352158222838,0.3448188793467607,16.4188379594222,-51.67294963225305,-3.3531120583288456,45.843393024194995,-76.82771944781072,23.172280552189278,-6890091.84173584,-6117207.867816261,22.628128051757812,68.74860382080078,75.7699966430664,75.62999725341797,75.2300033569336,74.5,75.05,74.55150032043457,73.30240020751953,1685.72998046875,1685.72998046875,1685.9599609375,1685.93994140625,31,2,212,31,1,0,0,0,0,0,0,2013,7
2013-08-01 00:00:00+00:00,22.572235107421875,22.628128051757812,22.63638687133789,22.397396087646484,22.397396087646484,85450464,22.215965270996094,22.29529571533203,22.21471405029297,22.7897891998291,22.347097396850586,22.27482490539551,22.402927970886232,22.231056137084963,19.81589716911316,22.425774550649738,22.446792410147985,22.163156358221837,21.460940767912028,20.182390993599245,0.3293874897319414,23.27988370215065,21.962333743222885,0.025099066283289062,0.09010067618247995,0.010029445761013151,0.350219073703549,15.51197464109093,-9.226412451812493,-0.709357803417073,54.68805769979276,-45.39034847164495,54.60965152835505,35219500.85961914,-2180378.4652033662,22.68693733215332,69.44723510742188,76.54000091552734,75.7699966430664,75.62999725341797,74.97000122070312,75.16699981689453,74.7770004272461,73.34780029296876,1706.8699951171875,1706.8699951171875,1685.72998046875,1690.25,1,3,213,31,0,1,0,0,0,0,0,2013,8
2013-08-02 00:00:00+00:00,22.630901336669922,22.68693733215332,22.69769859313965,22.54304313659668,22.60860824584961,68487444,22.628128051757812,22.215965270996094,22.155906677246094,22.437437057495117,22.397396087646484,22.381031036376953,22.427877998352052,22.239639739990235,19.83614492416382,22.473258692741297,22.469663355100874,22.183696788572092,21.485217927599976,20.207311852689337,0.32379498826215464,23.28506508562465,21.989885132576035,0.042890371384757486,0.08065861522293546,0.009452746033175849,0.33625024390636465,14.451418791588528,2.9216345164310127,1.1119820593540508,55.79733507621537,-40.870827201413725,59.12917279858627,4027697.297767639,-1589133.1544442228,22.647647857666016,69.83739471435547,76.97000122070312,76.54000091552734,75.7699966430664,75.37000274658203,75.40500030517578,74.99650039672852,73.41480026245117,1709.6700439453125,1709.6700439453125,1706.8699951171875,1691.6500244140625,2,4,214,31,0,0,0,0,0,0,0,2013,8
2013-08-05 00:00:00+00:00,22.591707229614258,22.647647857666016,22.660661697387695,22.50250244140625,22.657407760620117,52335612,22.68693733215332,22.628128051757812,22.078828811645508,22.79029083251953,22.60860824584961,22.494794845581055,22.413613700866698,22.25075584411621,19.856667947769164,22.5049658136367,22.48661426010708,22.201890948144403,21.50823634205673,20.231593802987614,0.3237908304998105,23.284944141163194,21.989780819163954,0.05320644583410683,0.07516818134516975,0.009096545783848145,0.3254062901092722,13.61254139865032,-4.0591051868062795,-0.6258936136522574,54.83156628527621,-42.65365488031219,57.34634511968781,-2056238.692451477,-1633619.3961591993,22.436687469482422,69.88275909423828,77.0199966430664,76.97000122070312,76.54000091552734,75.2300033569336,75.62600021362304,75.21500015258789,73.48620025634766,1707.1400146484375,1707.1400146484375,1709.6700439453125,1685.3299560546875,5,0,217,32,0,0,0,0,0,0,0,2013,8
2013-08-06 00:00:00+00:00,22.381267547607422,22.436687469482422,22.76551628112793,22.415666580200195,22.639890670776367,60183756,22.647647857666016,22.68693733215332,22.29529571533203,22.617618560791016,22.657407760620117,22.523073196411133,22.39552059173584,22.262392501831055,19.875670709609984,22.492551569245013,22.481859327666633,22.21109865486354,21.526621512896842,20.2535350335,0.326836580248108,23.280187309208372,21.972840988215943,0.04385375016770254,0.06890529510967631,0.010545222624170913,0.32715224802487664,12.844327453434142,-15.575158450419263,-0.7999564181449613,49.84302593673374,-52.782141820810395,47.21785817918961,-12696388.52810669,-2687216.4563446743,22.28853988647461,69.46537780761719,76.55999755859375,77.0199966430664,76.97000122070312,75.62999725341797,75.85599975585937,75.38850021362305,73.54920013427734,1697.3699951171875,1697.3699951171875,1707.1400146484375,1685.9599609375,6,1,218,32,0,0,0,0,0,0,0,2013,8
2013-08-07 00:00:00+00:00,22.23348617553711,22.28853988647461,22.483734130859375,22.24949836730957,22.39839744567871,55112832,22.436687469482422,22.647647857666016,22.215965270996094,22.595094680786133,22.639890670776367,22.537588119506836,22.364865112304688,22.267087211608885,19.892582626342772,22.455458536014028,22.46344795231501,22.214135565907114,21.541709005442936,20.273783838007212,0.3351646569097427,23.277649336402494,21.93699070876352,0.024208340956448637,0.059965904279030785,0.010975698713123148,0.3205153562766572,12.344613935414957,-52.50814962647371,-1.3567316209221465,46.634341388039786,-59.775281356954885,40.224718643045115,-8164832.853515625,-3208894.2084561936,22.338838577270508,69.33834838867188,76.41999816894531,76.55999755859375,77.0199966430664,75.7699966430664,76.04799957275391,75.53400001525878,73.59980010986328,1690.9100341796875,1690.9100341796875,1697.3699951171875,1685.72998046875,7,2,219,32,0,0,0,0,0,0,0,2013,8
2013-08-08 00:00:00+00:00,22.283658981323242,22.338838577270508,22.418418884277344,22.154403686523438,22.40966033935547,59460480,22.28853988647461,22.436687469482422,22.628128051757812,22.21471405029297,22.39839744567871,22.479730224609376,22.37727756500244,22.279274406433107,19.917314863204957,22.43425490715157,22.451580392786965,22.219025880078227,21.55749374943952,20.294331646358092,0.3248316575633375,23.222473774263637,21.92314714401029,0.012553191228139582,0.05048336166885255,0.005302711892992613,0.3164796306678893,12.214010111420631,-57.365150431629196,0.5587491547112762,47.86157522986256,-63.30546831263224,36.69453168736776,2990784.298095703,-2618448.636403632,22.282533645629883,69.6831283569336,76.80000305175781,76.41999816894531,76.55999755859375,76.54000091552734,76.23099975585937,75.62550010681153,73.6650001525879,1697.47998046875,1697.47998046875,1690.9100341796875,1706.8699951171875,8,3,220,32,0,0,0,0,0,0,0,2013,8
2013-08-09 00:00:00+00:00,22.227495193481445,22.282533645629883,22.410409927368164,22.27227210998535,22.286285400390625,52895052,22.338838577270508,22.28853988647461,22.68693733215332,22.155906677246094,22.40966033935547,22.398849487304688,22.38994026184082,22.289109268188476,19.943418474197387,22.406669223238534,22.43548070258153,22.221516380688097,21.571850975106656,20.31411475082846,0.3060677618292536,23.144167727332825,21.919896680015807,-0.0012129541454619641,0.04014409850598965,0.004489779260934512,0.3037409297189552,12.092735131997328,-50.29221810545612,0.5715269080539762,46.57050220236306,-70.30809667043049,29.691903329569502,-2978252.2869873047,-2652715.650744934,22.159910202026367,69.40185546875,76.48999786376953,76.80000305175781,76.41999816894531,76.97000122070312,76.34299926757812,75.68499984741212,73.71620010375976,1691.4200439453125,1691.4200439453125,1697.47998046875,1709.6700439453125,9,4,221,32,0,0,0,0,0,0,0,2013,8
2013-08-12 00:00:00+00:00,22.105175018310547,22.159910202026367,22.19719696044922,22.063312530517578,22.19469451904297,55024920,22.282533645629883,22.338838577270508,22.647647857666016,22.078828811645508,22.286285400390625,22.301301956176758,22.398048400878906,22.296261444091797,19.969299354553222,22.361803946654504,22.409235893004844,22.21910045211313,21.583495712273383,20.33248087472098,0.2809926057314022,23.044993405432532,21.921022982506923,-0.021766499963291608,0.027761978812133402,0.004417303325633962,0.29770380010419445,12.697101706242217,-88.01340529104637,0.3672359212192129,43.79945284610369,-84.23380726698262,15.766192733017379,-6747345.174407959,-3042680.3672842695,22.053302764892578,69.56517028808594,76.66999816894531,76.48999786376953,76.80000305175781,77.0199966430664,76.4869987487793,75.74499969482422,73.78460006713867,1689.469970703125,1689.469970703125,1691.4200439453125,1707.1400146484375,12,0,224,33,0,0,0,0,0,0,0,2013,8
2013-08-13 00:00:00+00:00,21.998830795288086,22.053302764892578,22.2347354888916,21.92692756652832,22.192943572998047,56735208,22.159910202026367,22.282533645629883,22.436687469482422,22.29529571533203,22.19469451904297,22.224625015258788,22.37384910583496,22.303078269958498,19.994436988830568,22.305712822697792,22.375337499851295,22.212598582026047,21.59279882222624,20.349603480593334,0.2673042467743027,22.969618640643333,21.90040165354612,-0.04612595107381878,0.012984392834942966,0.0035155918093917483,0.29842552312270065,13.67302796791048,-98.49098948340233,-1.085399151144873,41.48815386308719,-84.93001442016822,15.06998557983178,-6048395.120132446,-3328938.9151745723,21.767017364501953,69.95536041259766,77.0999984741211,76.66999816894531,76.48999786376953,76.55999755859375,76.63399887084961,75.83149948120118,73.85900009155273,1694.1600341796875,1694.1600341796875,1689.469970703125,1697.3699951171875,13,1,225,33,0,0,0,0,0,0,0,2013,8
2013-08-14 00:00:00+00:00,21.713253021240234,21.767017364501953,22.02777862548828,21.700700759887695,21.981231689453125,83204712,22.053302764892578,22.159910202026367,22.28853988647461,22.215965270996094,22.192943572998047,22.120320510864257,22.32895431518555,22.30843864440918,20.018524827957155,22.20776819393491,22.31740224886564,22.19512480878981,21.59624869435051,20.363707101328743,0.2738619076887542,22.921748015816963,21.826300385061945,-0.08752292105113568,-0.0071170699422727635,0.005531414088292363,0.3022952718285708,15.186647827592646,-148.81029053705055,-2.0208345710742606,35.994953487022876,-93.77200995933867,6.227990040661329,-23820294.28930664,-5280496.569853816,21.51301383972168,69.69223022460938,76.80999755859375,77.0999984741211,76.66999816894531,76.41999816894531,76.73799896240234,75.89399948120118,73.9352000427246,1685.3900146484375,1685.3900146484375,1694.1600341796875,1690.9100341796875,14,2,226,33,0,0,0,0,0,0,0,2013,8
2013-08-15 00:00:00+00:00,21.459875106811523,21.51301383972168,21.64464569091797,21.471471786499023,21.632633209228516,74693232,21.767017364501953,22.053302764892578,22.338838577270508,22.628128051757812,21.981231689453125,21.95515556335449,22.217442893981932,22.308418655395506,20.041285095214842,22.081449220441595,22.24079382894717,22.168375359022434,21.594600479407365,20.375142989272952,0.3172229073258019,22.944631247085685,21.67573961778248,-0.13922142177308672,-0.03353794030843556,0.00456738050678129,0.301813150841025,17.112812459705996,-194.64735419560668,-4.928000272428667,31.95261263039213,-96.78975078561194,3.210249214388048,-18972344.205230713,-6584482.05893733,21.444194793701172,68.5126953125,75.51000213623047,76.80999755859375,77.0999984741211,76.80000305175781,76.63499908447265,75.9009994506836,74.00440002441407,1661.3199462890625,1661.3199462890625,1685.3900146484375,1697.47998046875,15,3,227,33,0,0,0,0,0,0,0,2013,8
2013-08-16 00:00:00+00:00,21.391225814819336,21.444194793701172,21.582582473754883,21.434934616088867,21.55355453491211,66936996,21.51301383972168,21.767017364501953,22.282533645629883,22.68693733215332,21.632633209228516,21.78748779296875,22.093168640136717,22.304549789428712,20.06402784347534,21.965584779216062,22.164927254161835,22.1399761211667,21.59162214899734,20.3857803206603,0.3696653811415063,22.9998540815274,21.52119255696137,-0.18362921465062954,-0.06355619517687436,0.004389173991075613,0.2908013441856672,18.97926916288099,-175.702037629529,-5.477788915522138,30.938821088396608,-99.30405041226591,0.6959495877340856,-4606540.208198547,-6396106.6445812555,21.662912368774414,68.48545837402344,75.4800033569336,75.51000213623047,76.80999755859375,76.48999786376953,76.4859992980957,75.94549980163575,74.06600006103515,1655.8299560546875,1655.8299560546875,1661.3199462890625,1691.4200439453125,16,4,228,33,0,0,0,0,0,0,0,2013,8
2013-08-19 00:00:00+00:00,21.609403610229492,21.662912368774414,21.821821212768555,21.45770835876465,21.464214324951172,72363564,21.444194793701172,21.51301383972168,22.159910202026367,22.647647857666016,21.55355453491211,21.68808822631836,21.994695091247557,22.29750274658203,20.08721978187561,21.910553431863036,22.117116312696364,22.121267738719947,21.59303383651768,20.39848810223357,0.3705851352040156,22.945324666465158,21.462984125649097,-0.19888144849869605,-0.0906212458412387,0.009235724718406285,0.29700313524864697,19.51212984364601,-121.4802181133927,-4.348069587978329,37.7037594713663,-82.86630887260468,17.133691127395327,15827183.241737366,-4279602.845884244,21.65715789794922,68.36750030517578,75.3499984741211,75.4800033569336,75.51000213623047,76.66999816894531,76.31899948120117,75.97249984741211,74.1052000427246,1646.06005859375,1646.06005859375,1655.8299560546875,1689.469970703125,19,0,231,34,0,0,0,0,0,0,0,2013,8
